userid;user_artist_data.ID;artist_alias.ID;artistid;badid;goodid;artist_name;playcount
1005990;810954;286;1034635;1299041;1034635;[unknown];5
1006026;813489;286;1034635;1299041;1034635;[unknown];11
1006030;813887;286;1034635;1299041;1034635;[unknown];2
1006033;814703;286;1034635;1299041;1034635;[unknown];1
1006036;815339;286;1034635;1299041;1034635;[unknown];10
1006043;816364;286;1034635;1299041;1034635;[unknown];2
1006054;816703;286;1034635;1299041;1034635;[unknown];2
1006061;817323;286;1034635;1299041;1034635;[unknown];1
1006079;818417;286;1034635;1299041;1034635;[unknown];4
1006093;820175;286;1034635;1299041;1034635;[unknown];5
1006129;827343;286;1034635;1299041;1034635;[unknown];382
1006146;827971;286;1034635;1299041;1034635;[unknown];9
1006163;828929;286;1034635;1299041;1034635;[unknown];7
1006175;829207;286;1034635;1299041;1034635;[unknown];1
1006176;829414;286;1034635;1299041;1034635;[unknown];3
1006177;830202;286;1034635;1299041;1034635;[unknown];1
1006183;831047;286;1034635;1299041;1034635;[unknown];2
1006201;833259;286;1034635;1299041;1034635;[unknown];2
1006209;834308;286;1034635;1299041;1034635;[unknown];1
1006210;834882;286;1034635;1299041;1034635;[unknown];22
1006241;835529;286;1034635;1299041;1034635;[unknown];1
1006258;835676;286;1034635;1299041;1034635;[unknown];2
1006259;835877;286;1034635;1299041;1034635;[unknown];15
1006277;838351;286;1034635;1299041;1034635;[unknown];10
1006285;839619;286;1034635;1299041;1034635;[unknown];11
1006293;840202;286;1034635;1299041;1034635;[unknown];28
1006297;840916;286;1034635;1299041;1034635;[unknown];5
1006298;841093;286;1034635;1299041;1034635;[unknown];4
1006326;842792;286;1034635;1299041;1034635;[unknown];4
1006330;843177;286;1034635;1299041;1034635;[unknown];2
1006357;844747;286;1034635;1299041;1034635;[unknown];2
1006365;845072;286;1034635;1299041;1034635;[unknown];1
1006381;846187;286;1034635;1299041;1034635;[unknown];4
1006387;846674;286;1034635;1299041;1034635;[unknown];5
1006388;846895;286;1034635;1299041;1034635;[unknown];3
1006405;848027;286;1034635;1299041;1034635;[unknown];12
1006410;849024;286;1034635;1299041;1034635;[unknown];31
1006416;849398;286;1034635;1299041;1034635;[unknown];4
1006427;849707;286;1034635;1299041;1034635;[unknown];1
1006447;851603;286;1034635;1299041;1034635;[unknown];5
1006463;852108;286;1034635;1299041;1034635;[unknown];5
1006481;855092;286;1034635;1299041;1034635;[unknown];1
1006493;855450;286;1034635;1299041;1034635;[unknown];1
1006505;856437;286;1034635;1299041;1034635;[unknown];12
1006506;856589;286;1034635;1299041;1034635;[unknown];2
1006530;857295;286;1034635;1299041;1034635;[unknown];15
1006537;859023;286;1034635;1299041;1034635;[unknown];2
1006538;859152;286;1034635;1299041;1034635;[unknown];3
1006542;859413;286;1034635;1299041;1034635;[unknown];9
1006560;860751;286;1034635;1299041;1034635;[unknown];1
1006563;861732;286;1034635;1299041;1034635;[unknown];9
1006568;862225;286;1034635;1299041;1034635;[unknown];29
1006573;862724;286;1034635;1299041;1034635;[unknown];12
1006577;863288;286;1034635;1299041;1034635;[unknown];4
1006599;864579;286;1034635;1299041;1034635;[unknown];1
1006607;864790;286;1034635;1299041;1034635;[unknown];3
1006610;866460;286;1034635;1299041;1034635;[unknown];7
1006612;866645;286;1034635;1299041;1034635;[unknown];2
1006619;867739;286;1034635;1299041;1034635;[unknown];2
1006620;868091;286;1034635;1299041;1034635;[unknown];23
1006628;868260;286;1034635;1299041;1034635;[unknown];4
1006645;868959;286;1034635;1299041;1034635;[unknown];3
1006659;869684;286;1034635;1299041;1034635;[unknown];2
1006670;870187;286;1034635;1299041;1034635;[unknown];8
1006679;871764;286;1034635;1299041;1034635;[unknown];14
1006693;874131;286;1034635;1299041;1034635;[unknown];61
1006694;874762;286;1034635;1299041;1034635;[unknown];1
1006706;875406;286;1034635;1299041;1034635;[unknown];1
1006720;875541;286;1034635;1299041;1034635;[unknown];3
1006736;877177;286;1034635;1299041;1034635;[unknown];1
1006737;877782;286;1034635;1299041;1034635;[unknown];8
1006745;878987;286;1034635;1299041;1034635;[unknown];18
1006759;879766;286;1034635;1299041;1034635;[unknown];5
1006761;880107;286;1034635;1299041;1034635;[unknown];14
1006769;880540;286;1034635;1299041;1034635;[unknown];13
1006783;881684;286;1034635;1299041;1034635;[unknown];10
1006784;882262;286;1034635;1299041;1034635;[unknown];1
1006806;884321;286;1034635;1299041;1034635;[unknown];92
1006810;884804;286;1034635;1299041;1034635;[unknown];4
1006811;885153;286;1034635;1299041;1034635;[unknown];41
1006831;887268;286;1034635;1299041;1034635;[unknown];19
1006836;887887;286;1034635;1299041;1034635;[unknown];2
1006843;888258;286;1034635;1299041;1034635;[unknown];5
1006853;889902;286;1034635;1299041;1034635;[unknown];1
1006866;890970;286;1034635;1299041;1034635;[unknown];14
1006877;891128;286;1034635;1299041;1034635;[unknown];8
1006879;891228;286;1034635;1299041;1034635;[unknown];1
1006882;891534;286;1034635;1299041;1034635;[unknown];1
1006890;891681;286;1034635;1299041;1034635;[unknown];1
1006896;891917;286;1034635;1299041;1034635;[unknown];15
1006903;892623;286;1034635;1299041;1034635;[unknown];35
1006905;893332;286;1034635;1299041;1034635;[unknown];5
1006915;893796;286;1034635;1299041;1034635;[unknown];16
1006925;895302;286;1034635;1299041;1034635;[unknown];28
1006927;896370;286;1034635;1299041;1034635;[unknown];3
1006930;896835;286;1034635;1299041;1034635;[unknown];1
1006931;897198;286;1034635;1299041;1034635;[unknown];212
1006936;897467;286;1034635;1299041;1034635;[unknown];4
1006940;897728;286;1034635;1299041;1034635;[unknown];11
1006954;898411;286;1034635;1299041;1034635;[unknown];15
1006969;899089;286;1034635;1299041;1034635;[unknown];33
1006979;899577;286;1034635;1299041;1034635;[unknown];2
1006982;899823;286;1034635;1299041;1034635;[unknown];1
1006997;900720;286;1034635;1299041;1034635;[unknown];1
1007026;903952;286;1034635;1299041;1034635;[unknown];83
1007041;907011;286;1034635;1299041;1034635;[unknown];7
1007049;907571;286;1034635;1299041;1034635;[unknown];24
1007060;907852;286;1034635;1299041;1034635;[unknown];1
1007064;908383;286;1034635;1299041;1034635;[unknown];1
1007082;910104;286;1034635;1299041;1034635;[unknown];3
1007095;911460;286;1034635;1299041;1034635;[unknown];3
1007099;911548;286;1034635;1299041;1034635;[unknown];2
1007100;911632;286;1034635;1299041;1034635;[unknown];27
1007117;913014;286;1034635;1299041;1034635;[unknown];1
1007118;913444;286;1034635;1299041;1034635;[unknown];1
1007121;914063;286;1034635;1299041;1034635;[unknown];5
1007132;914777;286;1034635;1299041;1034635;[unknown];12
1007146;915751;286;1034635;1299041;1034635;[unknown];3
1007166;916513;286;1034635;1299041;1034635;[unknown];7
1007236;918006;286;1034635;1299041;1034635;[unknown];3
1007261;919678;286;1034635;1299041;1034635;[unknown];21
1007269;920218;286;1034635;1299041;1034635;[unknown];60
1007272;920420;286;1034635;1299041;1034635;[unknown];1
1007281;920788;286;1034635;1299041;1034635;[unknown];2
1007287;921513;286;1034635;1299041;1034635;[unknown];2
1007308;922208;286;1034635;1299041;1034635;[unknown];187
1007339;924246;286;1034635;1299041;1034635;[unknown];27
1007370;927125;286;1034635;1299041;1034635;[unknown];564
1007372;927401;286;1034635;1299041;1034635;[unknown];178
1007377;928142;286;1034635;1299041;1034635;[unknown];105
1007380;930272;286;1034635;1299041;1034635;[unknown];42
1007382;930834;286;1034635;1299041;1034635;[unknown];1
1007401;931058;286;1034635;1299041;1034635;[unknown];2
1007414;931917;286;1034635;1299041;1034635;[unknown];2
1007417;932230;286;1034635;1299041;1034635;[unknown];2
1007433;933449;286;1034635;1299041;1034635;[unknown];16
1007435;934001;286;1034635;1299041;1034635;[unknown];10
1007488;936128;286;1034635;1299041;1034635;[unknown];1
1007497;936665;286;1034635;1299041;1034635;[unknown];1
1007498;936908;286;1034635;1299041;1034635;[unknown];3
1007499;937189;286;1034635;1299041;1034635;[unknown];1
1007501;937209;286;1034635;1299041;1034635;[unknown];49
1007509;937643;286;1034635;1299041;1034635;[unknown];1
1007520;938672;286;1034635;1299041;1034635;[unknown];2
1007523;939573;286;1034635;1299041;1034635;[unknown];1
1007552;943188;286;1034635;1299041;1034635;[unknown];4
1007559;943982;286;1034635;1299041;1034635;[unknown];2
1007575;945349;286;1034635;1299041;1034635;[unknown];3
1007584;945652;286;1034635;1299041;1034635;[unknown];12
1007595;946057;286;1034635;1299041;1034635;[unknown];12
1007621;947395;286;1034635;1299041;1034635;[unknown];1
1007626;947741;286;1034635;1299041;1034635;[unknown];2
1007634;948447;286;1034635;1299041;1034635;[unknown];2
1007638;948659;286;1034635;1299041;1034635;[unknown];2
1007657;950338;286;1034635;1299041;1034635;[unknown];17
1007679;950506;286;1034635;1299041;1034635;[unknown];2
1007694;950575;286;1034635;1299041;1034635;[unknown];2
1007734;951448;286;1034635;1299041;1034635;[unknown];1
1007748;951561;286;1034635;1299041;1034635;[unknown];1
1007753;951835;286;1034635;1299041;1034635;[unknown];8
1007779;952699;286;1034635;1299041;1034635;[unknown];2
1007804;954383;286;1034635;1299041;1034635;[unknown];2
1007838;954917;286;1034635;1299041;1034635;[unknown];3
1007840;955556;286;1034635;1299041;1034635;[unknown];4
1007856;956339;286;1034635;1299041;1034635;[unknown];4
1007883;958296;286;1034635;1299041;1034635;[unknown];1
1007890;958705;286;1034635;1299041;1034635;[unknown];5
1007908;959466;286;1034635;1299041;1034635;[unknown];3
1007922;960651;286;1034635;1299041;1034635;[unknown];2
1007955;964642;286;1034635;1299041;1034635;[unknown];6
1007994;965478;286;1034635;1299041;1034635;[unknown];2
1008009;966397;286;1034635;1299041;1034635;[unknown];2
1008025;966913;286;1034635;1299041;1034635;[unknown];1
1008030;967382;286;1034635;1299041;1034635;[unknown];9
1008039;968568;286;1034635;1299041;1034635;[unknown];1
1008040;968705;286;1034635;1299041;1034635;[unknown];6
1008045;969456;286;1034635;1299041;1034635;[unknown];8
1008050;970561;286;1034635;1299041;1034635;[unknown];11
1008065;973285;286;1034635;1299041;1034635;[unknown];44
1008070;973743;286;1034635;1299041;1034635;[unknown];5
1008076;974218;286;1034635;1299041;1034635;[unknown];2
1008109;976386;286;1034635;1299041;1034635;[unknown];1
1008112;977739;286;1034635;1299041;1034635;[unknown];5
1008131;978355;286;1034635;1299041;1034635;[unknown];11
1008155;979836;286;1034635;1299041;1034635;[unknown];6
1008157;980753;286;1034635;1299041;1034635;[unknown];2
1008193;982075;286;1034635;1299041;1034635;[unknown];481
1008202;982332;286;1034635;1299041;1034635;[unknown];2
1008207;982724;286;1034635;1299041;1034635;[unknown];3
1008216;982834;286;1034635;1299041;1034635;[unknown];1
1008224;983138;286;1034635;1299041;1034635;[unknown];1
1008240;984691;286;1034635;1299041;1034635;[unknown];1
1008255;984979;286;1034635;1299041;1034635;[unknown];108
1008256;985346;286;1034635;1299041;1034635;[unknown];1
1008284;986929;286;1034635;1299041;1034635;[unknown];8
1008297;987276;286;1034635;1299041;1034635;[unknown];3
1008304;987552;286;1034635;1299041;1034635;[unknown];1
1008311;988283;286;1034635;1299041;1034635;[unknown];1
1008337;991611;286;1034635;1299041;1034635;[unknown];4
1008338;992171;286;1034635;1299041;1034635;[unknown];2
1008361;994262;286;1034635;1299041;1034635;[unknown];19
1008363;994760;286;1034635;1299041;1034635;[unknown];1
1008365;994919;286;1034635;1299041;1034635;[unknown];1
1008378;995187;286;1034635;1299041;1034635;[unknown];2
1008388;995311;286;1034635;1299041;1034635;[unknown];3
1008389;995563;286;1034635;1299041;1034635;[unknown];1
1008394;995872;286;1034635;1299041;1034635;[unknown];7
1008409;996371;286;1034635;1299041;1034635;[unknown];1
1008417;996502;286;1034635;1299041;1034635;[unknown];1
1008423;996554;286;1034635;1299041;1034635;[unknown];4
1008428;996806;286;1034635;1299041;1034635;[unknown];14
1008438;997149;286;1034635;1299041;1034635;[unknown];33
1008452;997582;286;1034635;1299041;1034635;[unknown];6
1008482;998152;286;1034635;1299041;1034635;[unknown];2
1008495;1002701;286;1034635;1299041;1034635;[unknown];8
1008504;1004477;286;1034635;1299041;1034635;[unknown];1
1008506;1004707;286;1034635;1299041;1034635;[unknown];1
1008551;1007254;286;1034635;1299041;1034635;[unknown];73
1008583;1008812;286;1034635;1299041;1034635;[unknown];2
1008586;1009106;286;1034635;1299041;1034635;[unknown];1
1008615;1009624;286;1034635;1299041;1034635;[unknown];17
1008644;1010973;286;1034635;1299041;1034635;[unknown];8
1008665;1011975;286;1034635;1299041;1034635;[unknown];5
1008678;1012079;286;1034635;1299041;1034635;[unknown];1
1008683;1012385;286;1034635;1299041;1034635;[unknown];3
1008688;1012614;286;1034635;1299041;1034635;[unknown];2
1008692;1013815;286;1034635;1299041;1034635;[unknown];6
1008702;1015972;286;1034635;1299041;1034635;[unknown];1
1008704;1016067;286;1034635;1299041;1034635;[unknown];10
1008723;1017452;286;1034635;1299041;1034635;[unknown];2
1008740;1019425;286;1034635;1299041;1034635;[unknown];5
1008755;1020170;286;1034635;1299041;1034635;[unknown];1
1008756;1021097;286;1034635;1299041;1034635;[unknown];1
1008774;1022020;286;1034635;1299041;1034635;[unknown];6
1008776;1022823;286;1034635;1299041;1034635;[unknown];1
1008783;1023436;286;1034635;1299041;1034635;[unknown];1
1008797;1024165;286;1034635;1299041;1034635;[unknown];22
1008857;1027451;286;1034635;1299041;1034635;[unknown];3
1008858;1027890;286;1034635;1299041;1034635;[unknown];1
1008880;1028958;286;1034635;1299041;1034635;[unknown];11
1008886;1029333;286;1034635;1299041;1034635;[unknown];18
1008906;1030369;286;1034635;1299041;1034635;[unknown];1
1008910;1031021;286;1034635;1299041;1034635;[unknown];1
1009095;1033669;286;1034635;1299041;1034635;[unknown];6
1009167;1036398;286;1034635;1299041;1034635;[unknown];2
1009174;1037124;286;1034635;1299041;1034635;[unknown];1
1009184;1037576;286;1034635;1299041;1034635;[unknown];3
1009202;1038411;286;1034635;1299041;1034635;[unknown];23
1009224;1039124;286;1034635;1299041;1034635;[unknown];1
1009270;1041453;286;1034635;1299041;1034635;[unknown];1
1009282;1041862;286;1034635;1299041;1034635;[unknown];2
1009320;1042997;286;1034635;1299041;1034635;[unknown];13
1009360;1043970;286;1034635;1299041;1034635;[unknown];16
1009389;1045027;286;1034635;1299041;1034635;[unknown];3
1009431;1045961;286;1034635;1299041;1034635;[unknown];2
1009452;1046934;286;1034635;1299041;1034635;[unknown];1
1009465;1047454;286;1034635;1299041;1034635;[unknown];1
1009492;1048065;286;1034635;1299041;1034635;[unknown];1
1009493;1048134;286;1034635;1299041;1034635;[unknown];1
521;1608;287;1034635;1305679;1034635;[unknown];7
536;2127;287;1034635;1305679;1034635;[unknown];84
581;2733;287;1034635;1305679;1034635;[unknown];12
659;4178;287;1034635;1305679;1034635;[unknown];9
727;4642;287;1034635;1305679;1034635;[unknown];26
825;5754;287;1034635;1305679;1034635;[unknown];2
2686;8202;287;1034635;1305679;1034635;[unknown];1
3065;8929;287;1034635;1305679;1034635;[unknown];13
3332;9948;287;1034635;1305679;1034635;[unknown];1
3344;10601;287;1034635;1305679;1034635;[unknown];5
3793;12191;287;1034635;1305679;1034635;[unknown];1
4214;13631;287;1034635;1305679;1034635;[unknown];32
4299;14807;287;1034635;1305679;1034635;[unknown];5
4301;15100;287;1034635;1305679;1034635;[unknown];3
4817;16188;287;1034635;1305679;1034635;[unknown];1
5116;19060;287;1034635;1305679;1034635;[unknown];21
5241;19204;287;1034635;1305679;1034635;[unknown];2
5582;19604;287;1034635;1305679;1034635;[unknown];1
5628;19877;287;1034635;1305679;1034635;[unknown];74
5661;20353;287;1034635;1305679;1034635;[unknown];2
5921;20659;287;1034635;1305679;1034635;[unknown];1
6009;20743;287;1034635;1305679;1034635;[unknown];1
6141;22002;287;1034635;1305679;1034635;[unknown];21
6353;22273;287;1034635;1305679;1034635;[unknown];12
6390;23145;287;1034635;1305679;1034635;[unknown];4
6747;25792;287;1034635;1305679;1034635;[unknown];47
6797;27166;287;1034635;1305679;1034635;[unknown];1
6865;28053;287;1034635;1305679;1034635;[unknown];1
6937;29994;287;1034635;1305679;1034635;[unknown];1
7130;32821;287;1034635;1305679;1034635;[unknown];5
7275;33745;287;1034635;1305679;1034635;[unknown];1
7333;35287;287;1034635;1305679;1034635;[unknown];2
7585;38251;287;1034635;1305679;1034635;[unknown];4
7721;40138;287;1034635;1305679;1034635;[unknown];14
8016;40698;287;1034635;1305679;1034635;[unknown];36
8017;40991;287;1034635;1305679;1034635;[unknown];2
8492;41684;287;1034635;1305679;1034635;[unknown];8
8618;43256;287;1034635;1305679;1034635;[unknown];65
9058;47886;287;1034635;1305679;1034635;[unknown];3
9189;48387;287;1034635;1305679;1034635;[unknown];50
9219;48610;287;1034635;1305679;1034635;[unknown];1
9660;49585;287;1034635;1305679;1034635;[unknown];61
9769;49960;287;1034635;1305679;1034635;[unknown];4
9837;50328;287;1034635;1305679;1034635;[unknown];2
10938;53356;287;1034635;1305679;1034635;[unknown];8
11480;53744;287;1034635;1305679;1034635;[unknown];11
14796;56629;287;1034635;1305679;1034635;[unknown];2
15030;58758;287;1034635;1305679;1034635;[unknown];64
15434;60552;287;1034635;1305679;1034635;[unknown];2
15516;61996;287;1034635;1305679;1034635;[unknown];1
16086;63450;287;1034635;1305679;1034635;[unknown];1
17998;66203;287;1034635;1305679;1034635;[unknown];2
1000002;67038;287;1034635;1305679;1034635;[unknown];42
1000019;68061;287;1034635;1305679;1034635;[unknown];11
1000020;68772;287;1034635;1305679;1034635;[unknown];19
1000023;70405;287;1034635;1305679;1034635;[unknown];31
1000025;70724;287;1034635;1305679;1034635;[unknown];4
1000028;71079;287;1034635;1305679;1034635;[unknown];1
1000030;71674;287;1034635;1305679;1034635;[unknown];1
1000033;71890;287;1034635;1305679;1034635;[unknown];17
1000034;72159;287;1034635;1305679;1034635;[unknown];12
1000035;72385;287;1034635;1305679;1034635;[unknown];4
1000038;72808;287;1034635;1305679;1034635;[unknown];1
1000041;73013;287;1034635;1305679;1034635;[unknown];4
1000056;73680;287;1034635;1305679;1034635;[unknown];5
1000057;73936;287;1034635;1305679;1034635;[unknown];1
1000060;74263;287;1034635;1305679;1034635;[unknown];1
1000061;74454;287;1034635;1305679;1034635;[unknown];1
1000063;74500;287;1034635;1305679;1034635;[unknown];1
1000073;77208;287;1034635;1305679;1034635;[unknown];1
1000083;78091;287;1034635;1305679;1034635;[unknown];4
1000087;78482;287;1034635;1305679;1034635;[unknown];1
1000091;78973;287;1034635;1305679;1034635;[unknown];5
1000096;79434;287;1034635;1305679;1034635;[unknown];2
1000097;79610;287;1034635;1305679;1034635;[unknown];1
1000100;81340;287;1034635;1305679;1034635;[unknown];2
1000109;84438;287;1034635;1305679;1034635;[unknown];1
1000111;85235;287;1034635;1305679;1034635;[unknown];1
1000112;85865;287;1034635;1305679;1034635;[unknown];3
1000117;87039;287;1034635;1305679;1034635;[unknown];4
1000119;87387;287;1034635;1305679;1034635;[unknown];26
1000125;88035;287;1034635;1305679;1034635;[unknown];12
1000127;88742;287;1034635;1305679;1034635;[unknown];16
1000144;90710;287;1034635;1305679;1034635;[unknown];5
1000145;91439;287;1034635;1305679;1034635;[unknown];100
1000147;91811;287;1034635;1305679;1034635;[unknown];3
1000154;92834;287;1034635;1305679;1034635;[unknown];1
1000159;93319;287;1034635;1305679;1034635;[unknown];6
1000166;94470;287;1034635;1305679;1034635;[unknown];96
1000176;97392;287;1034635;1305679;1034635;[unknown];29
1000178;97962;287;1034635;1305679;1034635;[unknown];7
1000190;101087;287;1034635;1305679;1034635;[unknown];2
1000195;101560;287;1034635;1305679;1034635;[unknown];1
1000199;103252;287;1034635;1305679;1034635;[unknown];16
1000205;105935;287;1034635;1305679;1034635;[unknown];3
1000206;106378;287;1034635;1305679;1034635;[unknown];1
1000208;106991;287;1034635;1305679;1034635;[unknown];4
1000210;107482;287;1034635;1305679;1034635;[unknown];1
1000212;107747;287;1034635;1305679;1034635;[unknown];1
1000217;109224;287;1034635;1305679;1034635;[unknown];12
1000220;109921;287;1034635;1305679;1034635;[unknown];6
1000227;110820;287;1034635;1305679;1034635;[unknown];1
1000232;111584;287;1034635;1305679;1034635;[unknown];1
1000243;113690;287;1034635;1305679;1034635;[unknown];1
1000248;114442;287;1034635;1305679;1034635;[unknown];2
1000251;115062;287;1034635;1305679;1034635;[unknown];4
1000260;116466;287;1034635;1305679;1034635;[unknown];3
1000261;117176;287;1034635;1305679;1034635;[unknown];9
1000272;119122;287;1034635;1305679;1034635;[unknown];1
1000274;120127;287;1034635;1305679;1034635;[unknown];4
1000280;121039;287;1034635;1305679;1034635;[unknown];1
1000286;121924;287;1034635;1305679;1034635;[unknown];2
1000288;122711;287;1034635;1305679;1034635;[unknown];3
1000301;123621;287;1034635;1305679;1034635;[unknown];1
1000302;123947;287;1034635;1305679;1034635;[unknown];3
1000306;124251;287;1034635;1305679;1034635;[unknown];10
1000312;125643;287;1034635;1305679;1034635;[unknown];3
1000316;126215;287;1034635;1305679;1034635;[unknown];3
1000320;126661;287;1034635;1305679;1034635;[unknown];1
1000327;127707;287;1034635;1305679;1034635;[unknown];3
1000331;128667;287;1034635;1305679;1034635;[unknown];2
1000333;128975;287;1034635;1305679;1034635;[unknown];1
1000340;129443;287;1034635;1305679;1034635;[unknown];19
1000346;130585;287;1034635;1305679;1034635;[unknown];46
1000363;133657;287;1034635;1305679;1034635;[unknown];27
1000368;134306;287;1034635;1305679;1034635;[unknown];2
1000372;134627;287;1034635;1305679;1034635;[unknown];3
1000374;134749;287;1034635;1305679;1034635;[unknown];2
1000380;136411;287;1034635;1305679;1034635;[unknown];2
1000387;137316;287;1034635;1305679;1034635;[unknown];21
1000395;139530;287;1034635;1305679;1034635;[unknown];21
1000405;141457;287;1034635;1305679;1034635;[unknown];10
1000414;142938;287;1034635;1305679;1034635;[unknown];4
1000446;146119;287;1034635;1305679;1034635;[unknown];12
1000469;149067;287;1034635;1305679;1034635;[unknown];1
1000471;149286;287;1034635;1305679;1034635;[unknown];19
1000475;150531;287;1034635;1305679;1034635;[unknown];4
1000516;153202;287;1034635;1305679;1034635;[unknown];6
1000520;154299;287;1034635;1305679;1034635;[unknown];6
1000531;155669;287;1034635;1305679;1034635;[unknown];1
1000534;156052;287;1034635;1305679;1034635;[unknown];13
1000535;156707;287;1034635;1305679;1034635;[unknown];16
1000537;157799;287;1034635;1305679;1034635;[unknown];3
1000543;159468;287;1034635;1305679;1034635;[unknown];15
1000544;159792;287;1034635;1305679;1034635;[unknown];2
1000548;160589;287;1034635;1305679;1034635;[unknown];6
1000557;162530;287;1034635;1305679;1034635;[unknown];7
1000562;163674;287;1034635;1305679;1034635;[unknown];1
1000565;164642;287;1034635;1305679;1034635;[unknown];1
1000589;167350;287;1034635;1305679;1034635;[unknown];2
1000592;167836;287;1034635;1305679;1034635;[unknown];3
1000604;169885;287;1034635;1305679;1034635;[unknown];1
1000606;171040;287;1034635;1305679;1034635;[unknown];1
1000608;171420;287;1034635;1305679;1034635;[unknown];2
1000611;172095;287;1034635;1305679;1034635;[unknown];22
1000614;173306;287;1034635;1305679;1034635;[unknown];1
1000617;174087;287;1034635;1305679;1034635;[unknown];2
1000664;177549;287;1034635;1305679;1034635;[unknown];21
1000691;179807;287;1034635;1305679;1034635;[unknown];2
1000694;180208;287;1034635;1305679;1034635;[unknown];17
1000717;182440;287;1034635;1305679;1034635;[unknown];17
1000718;182778;287;1034635;1305679;1034635;[unknown];16
1000719;183254;287;1034635;1305679;1034635;[unknown];3
1000720;183537;287;1034635;1305679;1034635;[unknown];29
1000722;183929;287;1034635;1305679;1034635;[unknown];3
1000730;184574;287;1034635;1305679;1034635;[unknown];1
1000731;184869;287;1034635;1305679;1034635;[unknown];1
1000745;185979;287;1034635;1305679;1034635;[unknown];1
1000749;186377;287;1034635;1305679;1034635;[unknown];2
1000750;186928;287;1034635;1305679;1034635;[unknown];6
1000757;188173;287;1034635;1305679;1034635;[unknown];2
1000767;189960;287;1034635;1305679;1034635;[unknown];945
1000769;191565;287;1034635;1305679;1034635;[unknown];58
1000786;193965;287;1034635;1305679;1034635;[unknown];1
1000787;194314;287;1034635;1305679;1034635;[unknown];26
1000792;194732;287;1034635;1305679;1034635;[unknown];7
1000793;195212;287;1034635;1305679;1034635;[unknown];2
1000798;196253;287;1034635;1305679;1034635;[unknown];1
1000801;197280;287;1034635;1305679;1034635;[unknown];20
1000807;198143;287;1034635;1305679;1034635;[unknown];13
1000815;198928;287;1034635;1305679;1034635;[unknown];13
1000835;201735;287;1034635;1305679;1034635;[unknown];25
1000836;201896;287;1034635;1305679;1034635;[unknown];1
1000838;202072;287;1034635;1305679;1034635;[unknown];3
1000841;202828;287;1034635;1305679;1034635;[unknown];17
1000844;203956;287;1034635;1305679;1034635;[unknown];2
1000847;204857;287;1034635;1305679;1034635;[unknown];1
1000852;205564;287;1034635;1305679;1034635;[unknown];1
1000853;205845;287;1034635;1305679;1034635;[unknown];4
1000856;206516;287;1034635;1305679;1034635;[unknown];36
1000858;206983;287;1034635;1305679;1034635;[unknown];14
1000877;210044;287;1034635;1305679;1034635;[unknown];1
1000879;210809;287;1034635;1305679;1034635;[unknown];1
1000880;211119;287;1034635;1305679;1034635;[unknown];15
1000892;212211;287;1034635;1305679;1034635;[unknown];1
1000900;212788;287;1034635;1305679;1034635;[unknown];5
1000902;213238;287;1034635;1305679;1034635;[unknown];3
1000925;216506;287;1034635;1305679;1034635;[unknown];34
1000926;216650;287;1034635;1305679;1034635;[unknown];1
1000929;217927;287;1034635;1305679;1034635;[unknown];2
1000933;218995;287;1034635;1305679;1034635;[unknown];1
1000937;219459;287;1034635;1305679;1034635;[unknown];3
1000942;219645;287;1034635;1305679;1034635;[unknown];2
1000944;219764;287;1034635;1305679;1034635;[unknown];5
1000949;220978;287;1034635;1305679;1034635;[unknown];2
1000955;221935;287;1034635;1305679;1034635;[unknown];2
1000964;222473;287;1034635;1305679;1034635;[unknown];167
1000967;223104;287;1034635;1305679;1034635;[unknown];31
1000974;223801;287;1034635;1305679;1034635;[unknown];3
1000979;225415;287;1034635;1305679;1034635;[unknown];1
1000991;229537;287;1034635;1305679;1034635;[unknown];58
1001028;233825;287;1034635;1305679;1034635;[unknown];1
1001034;234691;287;1034635;1305679;1034635;[unknown];4
1001035;235604;287;1034635;1305679;1034635;[unknown];1
1001044;237085;287;1034635;1305679;1034635;[unknown];3
1001054;238802;287;1034635;1305679;1034635;[unknown];1
1001071;241142;287;1034635;1305679;1034635;[unknown];1
1001074;241520;287;1034635;1305679;1034635;[unknown];1
1001077;241936;287;1034635;1305679;1034635;[unknown];2
1001079;242133;287;1034635;1305679;1034635;[unknown];1
1001080;242401;287;1034635;1305679;1034635;[unknown];4
1001082;242643;287;1034635;1305679;1034635;[unknown];1
1001085;243069;287;1034635;1305679;1034635;[unknown];1
1001086;243392;287;1034635;1305679;1034635;[unknown];6
1001095;243873;287;1034635;1305679;1034635;[unknown];2
1001096;244219;287;1034635;1305679;1034635;[unknown];2
1001102;245036;287;1034635;1305679;1034635;[unknown];5
1001106;246012;287;1034635;1305679;1034635;[unknown];8
1001109;246930;287;1034635;1305679;1034635;[unknown];3
1001112;247430;287;1034635;1305679;1034635;[unknown];2
1001118;249522;287;1034635;1305679;1034635;[unknown];89
1001123;249907;287;1034635;1305679;1034635;[unknown];1
1001125;250437;287;1034635;1305679;1034635;[unknown];21
1001126;251351;287;1034635;1305679;1034635;[unknown];7
1001129;251935;287;1034635;1305679;1034635;[unknown];1
1001135;252637;287;1034635;1305679;1034635;[unknown];32
1001139;253696;287;1034635;1305679;1034635;[unknown];7
1001140;254090;287;1034635;1305679;1034635;[unknown];1
1001142;254693;287;1034635;1305679;1034635;[unknown];1
